run_id,timestamp,source,chord_length_mm,leading_edge_angle_deg,leading_edge_thickness_level,trailing_edge_angle_deg,trailing_edge_thickness_mm,te_upr_angle_deg,te_lwr_angle_deg,alpha_deg,velocidad_kmh,reynolds,CL,CD,CM,LD,status,error_detail
0143_20260713_153014,2026-07-13T15:30:14,sobol_ext_high,492.575391,6.52217,0.243759,160.658785,3.854379,8.379217,3.2036,-10,290,2685503,-1.6691,0.02056,0.1376,-81.181906614786,ok,
0143_20260713_153014,2026-07-13T15:30:14,sobol_ext_high,492.575391,6.52217,0.243759,160.658785,3.854379,8.379217,3.2036,-12,290,2685503,-1.8416,0.02373,0.1262,-77.60640539401601,ok,
0143_20260713_153014,2026-07-13T15:30:14,sobol_ext_high,492.575391,6.52217,0.243759,160.658785,3.854379,8.379217,3.2036,-14,290,2685503,-1.9713,0.02716,0.1079,-72.58100147275405,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,0,110,916003,-0.374,0.01637,0.105,-22.846670739156995,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-2,110,916003,-0.5902,0.01672,0.0999,-35.29904306220096,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-4,110,916003,-0.8104,0.01917,0.0959,-42.27438706311946,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-6,110,916003,-1.0252,0.02165,0.0908,-47.353348729792145,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-8,110,916003,-1.2327,0.02544,0.0865,-48.455188679245275,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-10,110,916003,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,0,180,1498914,-0.3885,0.01377,0.1081,-28.213507625272335,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-2,180,1498914,-0.6069,0.01408,0.1031,-43.10369318181818,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-4,180,1498914,-0.8201,0.01583,0.0975,-51.80669614655717,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-6,180,1498914,-1.0326,0.0175,0.0918,-59.00571428571428,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-8,180,1498914,-1.2357,0.01971,0.0847,-62.69406392694064,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-10,180,1498914,-1.4258,0.0222,0.077,-64.22522522522522,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-12,180,1498914,-1.5815,0.02559,0.0633,-61.801484955060566,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,0,290,2414917,-0.4033,0.01172,0.1111,-34.411262798634816,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-2,290,2414917,-0.6233,0.0122,0.1064,-51.09016393442622,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-4,290,2414917,-0.8424,0.01302,0.1013,-64.70046082949308,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-6,290,2414917,-1.0547,0.0142,0.0953,-74.27464788732394,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-8,290,2414917,-1.2545,0.0163,0.0874,-76.96319018404908,ok,
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-10,290,2414917,,,,,error_xfoil_no_converge,TE-real no converge a-10 v290
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-12,290,2414917,,,,,error_xfoil_no_converge,TE-real no converge a-12 v290
0144_20260713_153052,2026-07-13T15:30:52,sobol_ext_high,442.944418,4.442552,0.795819,164.831513,1.322889,13.223107,-2.508724,-14,290,2414917,,,,,error_xfoil_no_converge,TE-real no converge a-14 v290
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,0,110,888154,-0.3118,0.01683,0.0773,-18.526440879382054,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-2,110,888154,-0.5346,0.01674,0.0734,-31.935483870967737,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-4,110,888154,-0.756,0.01757,0.0689,-43.027888446215144,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-6,110,888154,-0.9707,0.02054,0.0641,-47.259006815968846,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-8,110,888154,-1.1795,0.02311,0.0584,-51.03851146689745,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-10,110,888154,-1.3713,0.0253,0.0515,-54.201581027667984,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,0,180,1453343,-0.3172,0.01347,0.0788,-23.548626577579807,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-2,180,1453343,-0.5454,0.01409,0.0752,-38.708303761533,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-4,180,1453343,-0.7716,0.01473,0.0713,-52.382892057026474,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-6,180,1453343,-0.9897,0.01628,0.0665,-60.7923832923833,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-8,180,1453343,-1.196,0.01892,0.0603,-63.21353065539112,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-10,180,1453343,-1.3908,0.02149,0.0528,-64.71847370870172,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-12,180,1453343,-1.5532,0.02362,0.0418,-65.75783234546994,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,0,290,2341497,-0.3216,0.01155,0.0798,-27.844155844155846,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-2,290,2341497,-0.5562,0.01198,0.0769,-46.427378964941575,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-4,290,2341497,-0.7845,0.01274,0.0734,-61.57770800627944,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-6,290,2341497,-1.0097,0.01381,0.0693,-73.11368573497467,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-8,290,2341497,-1.2273,0.01516,0.0644,-80.95646437994723,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-10,290,2341497,-1.4223,0.0179,0.0566,-79.45810055865921,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-12,290,2341497,-1.6064,0.01894,0.0481,-84.81520591341078,ok,
0145_20260713_153128,2026-07-13T15:31:28,sobol_ext_high,429.477698,7.746422,0.995376,166.505219,1.392777,12.496114,1.982881,-14,290,2341497,-1.7472,0.02278,0.0351,-76.69885864793679,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,0,110,990753,-0.5962,0.01664,0.1728,-35.82932692307692,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-2,110,990753,-0.8218,0.01815,0.1701,-45.27823691460055,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-4,110,990753,-1.0514,0.02193,0.1684,-47.94345645234837,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-6,110,990753,-1.2674,0.02608,0.1647,-48.59662576687117,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-8,110,990753,,,,,error_xfoil_no_converge,TE-real no converge a-8 v110
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-10,110,990753,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,0,180,1621232,-0.6177,0.0142,0.1775,-43.5,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-2,180,1621232,-0.8346,0.01529,0.1729,-54.58469587965991,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-4,180,1621232,-1.0502,0.01713,0.1681,-61.307647402218336,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-6,180,1621232,-1.2691,0.01997,0.1646,-63.55032548823234,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-8,180,1621232,-1.4646,0.02219,0.1564,-66.00270392068498,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-10,180,1621232,-1.6434,0.02739,0.146,-60.0,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-12,180,1621232,-1.7813,0.0324,0.1285,-54.9783950617284,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,0,290,2611984,-0.6435,0.01195,0.1831,-53.84937238493723,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-2,290,2611984,-0.8555,0.01324,0.1774,-64.61480362537765,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-4,290,2611984,-1.0665,0.01455,0.1713,-73.29896907216495,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-6,290,2611984,-1.2701,0.01603,0.1638,-79.23268870867125,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-8,290,2611984,-1.4703,0.01801,0.157,-81.63797890061076,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-10,290,2611984,-1.6407,0.02019,0.1435,-81.2630014858841,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-12,290,2611984,-1.7952,0.02318,0.1282,-77.44607420189818,ok,
0146_20260713_153202,2026-07-13T15:32:02,sobol_ext_high,479.090461,3.700177,0.444299,162.222613,3.362567,7.339853,-4.305492,-14,290,2611984,-1.9343,0.02647,0.1116,-73.07517944843218,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,0,110,946520,-0.5274,0.01675,0.1393,-31.486567164179103,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-2,110,946520,-0.7517,0.01665,0.136,-45.147147147147145,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-4,110,946520,-0.9683,0.01929,0.1312,-50.19699326075687,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-6,110,946520,-1.1834,0.02183,0.1261,-54.20980302336235,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-8,110,946520,-1.388,0.02562,0.1199,-54.176424668227945,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-10,110,946520,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,0,180,1548851,-0.5404,0.01417,0.1421,-38.13690896259703,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-2,180,1548851,-0.7686,0.01414,0.1393,-54.35643564356435,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-4,180,1548851,-0.9878,0.0155,0.1346,-63.729032258064514,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-6,180,1548851,-1.1978,0.01801,0.1285,-66.50749583564685,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-8,180,1548851,-1.3999,0.02048,0.1212,-68.35449218749999,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-10,180,1548851,-1.5868,0.02288,0.1126,-69.35314685314685,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-12,180,1548851,-1.7388,0.02766,0.0985,-62.863340563991315,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,0,290,2495371,-0.5532,0.01158,0.1451,-47.7720207253886,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-2,290,2495371,-0.7813,0.01246,0.1418,-62.70465489566613,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-4,290,2495371,-1.0072,0.0132,0.1382,-76.30303030303031,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-6,290,2495371,-1.224,0.0146,0.1329,-83.83561643835617,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-8,290,2495371,-1.4239,0.01715,0.1251,-83.0262390670554,ok,
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-10,290,2495371,,,,,error_xfoil_no_converge,TE-real no converge a-10 v290
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-12,290,2495371,,,,,error_xfoil_no_converge,TE-real no converge a-12 v290
0147_20260713_153239,2026-07-13T15:32:39,sobol_ext_high,457.701175,8.266768,0.633512,163.205689,3.051418,8.920491,0.848489,-14,290,2495371,,,,,error_xfoil_no_converge,TE-real no converge a-14 v290
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,0,110,842320,-0.4873,0.01817,0.1581,-26.818932305998903,ok,
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-2,110,842320,-0.6979,0.01899,0.1536,-36.750921537651394,ok,
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-4,110,842320,-0.9876,0.02271,0.1652,-43.48745046235139,ok,
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-6,110,842320,,,,,error_xfoil_no_converge,TE-real no converge a-6 v110
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-8,110,842320,,,,,error_xfoil_no_converge,TE-real no converge a-8 v110
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-10,110,842320,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,0,180,1378341,-0.5169,0.01556,0.1643,-33.21979434447301,ok,
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-2,180,1378341,-0.7176,0.0164,0.1577,-43.756097560975604,ok,
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-4,180,1378341,-0.9274,0.0184,0.1529,-50.40217391304348,ok,
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-6,180,1378341,-1.1582,0.02143,0.1522,-54.04573028464768,ok,
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-8,180,1378341,-1.3606,0.02344,0.147,-58.04607508532423,ok,
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-10,180,1378341,-1.5529,0.0301,0.1403,-51.59136212624585,ok,
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-12,180,1378341,-1.6692,0.03619,0.1203,-46.123238463663995,ok,
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,0,290,2220661,,,,,error_xfoil_no_converge,TE-real no converge a0 v290
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-2,290,2220661,-0.747,0.01429,0.1637,-52.27431770468859,ok,
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-4,290,2220661,-0.9418,0.01586,0.1557,-59.382093316519544,ok,
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-6,290,2220661,-1.1346,0.01805,0.1475,-62.85872576177285,ok,
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-8,290,2220661,,,,,error_xfoil_no_converge,TE-real no converge a-8 v290
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-10,290,2220661,,,,,error_xfoil_no_converge,TE-real no converge a-10 v290
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-12,290,2220661,,,,,error_xfoil_no_converge,TE-real no converge a-12 v290
0148_20260713_153316,2026-07-13T15:33:16,sobol_ext_high,407.313838,6.187564,0.381452,159.050785,1.832886,13.764295,-6.177061,-14,290,2220661,,,,,error_xfoil_no_converge,TE-real no converge a-14 v290
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,0,110,829871,-0.4767,0.01719,0.129,-27.73123909249564,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-2,110,829871,-0.6957,0.01767,0.1244,-39.37181663837011,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-4,110,829871,-0.9135,0.01985,0.1201,-46.02015113350126,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-6,110,829871,-1.129,0.0227,0.1152,-49.73568281938326,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-8,110,829871,-1.3333,0.02819,0.1095,-47.29691379921958,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-10,110,829871,,,,,error_xfoil_no_converge,TE-real no converge a-10 v110
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,0,180,1357970,-0.4915,0.01424,0.1321,-34.515449438202246,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-2,180,1357970,-0.7139,0.01481,0.128,-48.20391627278865,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-4,180,1357970,-0.9271,0.01673,0.1226,-55.415421398685005,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-6,180,1357970,-1.1395,0.01855,0.1169,-61.42857142857142,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-8,180,1357970,-1.3409,0.02121,0.1097,-63.22017916077322,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-10,180,1357970,-1.5273,0.02442,0.1013,-62.54299754299755,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-12,180,1357970,-1.6793,0.02891,0.0872,-58.087167070217916,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,0,290,2187841,-0.5019,0.01236,0.1344,-40.60679611650486,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-2,290,2187841,-0.7301,0.01264,0.1313,-57.76107594936708,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-4,290,2187841,-0.9511,0.01364,0.1268,-69.72873900293256,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-6,290,2187841,-1.1584,0.01584,0.1201,-73.13131313131314,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-8,290,2187841,-1.3619,0.01759,0.1128,-77.42467310972144,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-10,290,2187841,-1.5497,0.0187,0.1038,-82.8716577540107,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-12,290,2187841,-1.699,0.02183,0.0883,-77.8286761337609,ok,
0149_20260713_153355,2026-07-13T15:33:55,sobol_ext_high,401.294039,7.121922,0.681412,161.520181,2.624446,12.969299,1.657406,-14,290,2187841,,,,,error_xfoil_no_converge,TE-real no converge a-14 v290
0150_20260713_153431,2026-07-13T15:34:31,sobol_ext_high,450.925012,3.948543,0.333264,166.360605,2.154381,7.813018,-4.056372,0,110,932507,-0.4629,0.01555,0.13,-29.768488745980708,ok,
0150_20260713_153431,2026-07-13T15:34:31,sobol_ext_high,450.925012,3.948543,0.333264,166.360605,2.154381,7.813018,-4.056372,-2,110,932507,-0.6836,0.01705,0.1265,-40.09384164222874,ok,
0150_20260713_153431,2026-07-13T15:34:31,sobol_ext_high,450.925012,3.948543,0.333264,166.360605,2.154381,7.813018,-4.056372,-4,110,932507,,,,,error_xfoil_no_converge,TE-real no converge a-4 v110
